locator,scanner_source,scanner_type,scanner_id,last_seen,status,CVE,CVE-title,CVSS,CVSS-Text,CVSS-temporal,CVSS-vector-string,device-id,device-name,device-ip,device-mac,device-custom-name,device-tags,OS,OS-Version,CVE-description,CVE-solution,finding_id,finding_scanner_type,finding_created,finding_severity,risk_score,risk_score_best_achievable
192.168.105.130,Cisco Cyber Vision,CyberVision,CyberVision-CVE-2023-0286,28/03/2025,open,CVE-2023-0286,Access of Resource Using Incompatible Type ('Type Confusion') Vulnerability in Hitachi Energy's RTU500 Series Product,7.4,High,None,None,1dac9b30-4b4d-43e3-b04f-2c47428db570,PLC_3,192.168.105.130,['28:63:36:82:28:96'],None,"Controller,Read Var,Write Var",None,None,"Successful exploitation of these vulnerabilities could allow an attacker to crash the device being accessed or cause a denial-of-service condition. There is a type-confusion vulnerability affecting X.400 address processing within an X.509 GeneralName. This vulnerability could allow an attacker to pass arbitrary pointers to a memcmp call, enabling access to read memory contents or cause a denial-of-service condition.X.400 addresses parsed as an ASN1_STRING while the public structure definition for GENERAL_NAME incorrectly specifies the x400Address field type as ASN1_TYPE.","RTU500 series CMU Firmware version 12.0.1 - 12.0.14: Update to CMU Firmware version 12.0.15* (Planned Update)
RTU500 series CMU Firmware version 12.2.1 - 12.2.11: Update to CMU Firmware version 12.2.12* (Planned Update)
RTU500 series CMU Firmware version 12.4.1 - 12.4.11: Update to CMU Firmware version 12.4.12* (Planned Update)
RTU500 series CMU Firmware version 12.6.1 - 12.6.8: Update to CMU Firmware version 12.6.9
RTU500 series CMU Firmware version 12.7.1 - 12.7.5: Update to CMU Firmware version 12.7.6
RTU500 series CMU Firmware version 13.2.1 - 13.2.5: Update to CMU Firmware version 13.2.6
RTU500 series CMU Firmware version 13.3.1 - 13.3.3: Update to CMU Firmware version 13.3.4* (Planned Update)
RTU500 series CMU Firmware version 13.4.1: Update to CMU Firmware version 13.4.2
Until the updates are made available, Hitachi Energy recommends the following general mitigation factors/workarounds for the products with RTU500 series CMU Firmware versions 12.0.1 � 12.0.15, 12.2.1 � 12.2.12, 12.4.1 � 12.4.12, 12.6.1 � 12.6.9, 12.7.1 � 12.7.6, 13.2.1 � 13.2.6, 13.3.1 � 13.3.3, 13.4.2 to address the vulnerabilities CVE-2023-0286 and CVE-2022-4304:
",1dac9b30-4b4d-43e3-b04f-2c47428db570_CVE-2023-0286_28/03/2025,CyberVision,28/03/2025,High,61,None
192.168.105.130,Cisco Cyber Vision,CyberVision,CyberVision-CVE-2024-47100,28/03/2025,open,CVE-2024-47100,Cross-Site Request Forgery (CSRF) Vulnerability in Siemens SIMATIC S7-1200 CPUs,7.1,High,None,None,1dac9b30-4b4d-43e3-b04f-2c47428db570,PLC_3,192.168.105.130,['28:63:36:82:28:96'],None,"Controller,Read Var,Write Var",None,None,The web interface of the affected devices is vulnerable to Cross-Site Request Forgery (CSRF) attacks. This could allow an unauthenticated attacker to change the CPU mode by tricking a legitimate and authenticated user with sufficient permissions on the target CPU to click on a malicious link.,Update to V4.7 or later version,1dac9b30-4b4d-43e3-b04f-2c47428db570_CVE-2024-47100_28/03/2025,CyberVision,28/03/2025,High,61,None
192.168.105.130,Cisco Cyber Vision,CyberVision,CyberVision-CVE-2019-13945,28/03/2025,open,CVE-2019-13945,Hardware based manufacturing access on S7-1200,6.8,Medium,None,None,1dac9b30-4b4d-43e3-b04f-2c47428db570,PLC_3,192.168.105.130,['28:63:36:82:28:96'],None,"Controller,Read Var,Write Var",None,None,There is an access mode used during manufacturing of S7-1200 CPUs that allows additional diagnostic functionality.The security vulnerability could be exploited by an attacker with physical access to the UART interface during boot process.At the time of advisory publication no public exploitation of this security vulnerability was known.,"Siemens has identified the following specific workarounds and mitigations that customers can apply to reduce the risk:

•  Ensure physical access protection",1dac9b30-4b4d-43e3-b04f-2c47428db570_CVE-2019-13945_28/03/2025,CyberVision,28/03/2025,Medium,61,None
192.168.105.130,Cisco Cyber Vision,CyberVision,CyberVision-CVE-2017-2680,28/03/2025,open,CVE-2017-2680,Multiple Denial of Service Vulnerabilities on Siemens devices using the PROFINET Discovery and Configuration Protocol,6.5,Medium,None,None,1dac9b30-4b4d-43e3-b04f-2c47428db570,PLC_3,192.168.105.130,['28:63:36:82:28:96'],None,"Controller,Read Var,Write Var",None,None,"Multiple Denial of Service vulnerabilities could cause the targeted device to enter a denial-of-service condition, which may require human interaction to recover the system.",Siemens provides firmware updates fixing the vulnerabilities.,1dac9b30-4b4d-43e3-b04f-2c47428db570_CVE-2017-2680_28/03/2025,CyberVision,28/03/2025,Medium,61,None
192.168.105.130,Cisco Cyber Vision,CyberVision,CyberVision-CVE-2022-30694,28/03/2025,open,CVE-2022-30694,Missing CSRF Protection in the Web Server Login Page of Siemens Industrial Controllers,6.5,Medium,None,None,1dac9b30-4b4d-43e3-b04f-2c47428db570,PLC_3,192.168.105.130,['28:63:36:82:28:96'],None,"Controller,Read Var,Write Var",None,None,The login endpoint /FormLogin in affected web services does not apply proper origin checking. This could allow authenticated remote attackers to track the activities of other users via a login cross-site request forgery attack.,Update to v3.2.19 where possible (see the Siemens advisory for more information),1dac9b30-4b4d-43e3-b04f-2c47428db570_CVE-2022-30694_28/03/2025,CyberVision,28/03/2025,Medium,61,None
192.168.105.130,Cisco Cyber Vision,CyberVision,CyberVision-CVE-2022-4304,28/03/2025,open,CVE-2022-4304,Inadequate Encryption Strength Vulnerability in Siemens SCALANCE W1750D Devices,5.9,Medium,None,None,1dac9b30-4b4d-43e3-b04f-2c47428db570,PLC_3,192.168.105.130,['28:63:36:82:28:96'],None,"Controller,Read Var,Write Var",None,None,"A timing based side channel exists in the OpenSSL RSA Decryption implementation which could be sufficient to recover a plaintext across a network in a Bleichenbacher style attack. To achieve a successful decryption an attacker would have to be able to send a very large number of trial messages for decryption. The vulnerability affects all RSA padding modes: PKCS#1 v1.5, RSA-OEAP and RSASVE. For example, in a TLS connection, RSA is commonly used by a client to send an encrypted pre-master secret to the server. An attacker that had observed a genuine connection between a client and a server could use this flaw to send trial messages to the server and record the time taken to
process them. After a sufficiently large number of messages the attacker could recover the pre-master
secret used for the original connection and thus be able to decrypt the application data sent over that
connection.",Refer to the associated Siemens advisory for more information,1dac9b30-4b4d-43e3-b04f-2c47428db570_CVE-2022-4304_28/03/2025,CyberVision,28/03/2025,Medium,61,None
192.168.105.130,Cisco Cyber Vision,CyberVision,CyberVision-CVE-2019-10929,28/03/2025,open,CVE-2019-10929,Vulnerabilities in SIMATIC S7-1200 and SIMATIC S7-1500 CPU families,5.9,Medium,None,None,1dac9b30-4b4d-43e3-b04f-2c47428db570,PLC_3,192.168.105.130,['28:63:36:82:28:96'],None,"Controller,Read Var,Write Var",None,None,"A vulnerability has been identified in SIMATIC ET 200SP Open Controller CPU 1515SP PC (All versions), SIMATIC ET 200SP Open Controller CPU 1515SP PC2 (All versions), SIMATIC S7-1200 CPU family (All versions >= V4.0), SIMATIC S7-1500 CPU family (All versions), SIMATIC S7-1500 Software Controller (All versions), SIMATIC S7-PLCSIM Advanced (All versions). An attacker in a Man-in-the-Middle position could potentially modify network traffic exchanged on port 102/tcp, due to certain properties in the calculation used for integrity protection. In order to exploit the vulnerability, an attacker must be able to perform a Man-in-the-Middle attack. The vulnerability could impact the integrity of the communication. No public exploitation of the vulnerability was known at the time of advisory publication.","Siemens has identified the following specific workarounds and mitigations that customers can apply to reduce the risk:

•All affected devices contain a feature called “Access Protection” which prohibits unauthorized modifications of user code.  Siemens recommends using access protection to protect affected devices from unauthorized modifications.

Siemens has published fixes for the following products : 
SIMATIC   ET   200SP   Open   Controller   CPU1515SP PC2 : Update to V20.8. Fixes for CVE-2019-10929 are included in the update to version V20.8. 
SIMATIC S7-1200 CPU family  : Update  to  version  V4.4.   Fixes  for  CVE-2019-10929  are  included  in  the  update  to  versionV4.4.

SIMATIC  S7-1500  CPU  family : Update to V2.8.1. Fixes for CVE-2019-10929 are included in the update to version V2.8.1.",1dac9b30-4b4d-43e3-b04f-2c47428db570_CVE-2019-10929_28/03/2025,CyberVision,28/03/2025,Medium,61,None
192.168.105.130,Cisco Cyber Vision,CyberVision,CyberVision-CVE-2021-44694,28/03/2025,open,CVE-2021-44694,Improper Input Validation Vulnerability in Siemens industrial products,5.5,Medium,None,None,1dac9b30-4b4d-43e3-b04f-2c47428db570,PLC_3,192.168.105.130,['28:63:36:82:28:96'],None,"Controller,Read Var,Write Var",None,None,"Affected devices don’t process correctly certain special crafted packets sent to port 102/tcp, which could allow an attacker to cause a denial-of-service in the device.",Please refer to the associated Siemens advisory for specific measures for your device,1dac9b30-4b4d-43e3-b04f-2c47428db570_CVE-2021-44694_28/03/2025,CyberVision,28/03/2025,Medium,61,None
192.168.105.130,Cisco Cyber Vision,CyberVision,CyberVision-CVE-2020-28397,28/03/2025,open,CVE-2020-28397,Incorrect Authorization Vulnerability in Siemens SIMATIC and TIM,5.3,Medium,None,None,1dac9b30-4b4d-43e3-b04f-2c47428db570,PLC_3,192.168.105.130,['28:63:36:82:28:96'],None,"Controller,Read Var,Write Var",None,None,"The affected products are vulnerable to an incorrect authorization check, allowing an attacker to extract information about access protected PLC program variables when simultaneously reading multiple attributes.",None,1dac9b30-4b4d-43e3-b04f-2c47428db570_CVE-2020-28397_28/03/2025,CyberVision,28/03/2025,Medium,61,None
192.168.105.130,Cisco Cyber Vision,CyberVision,CyberVision-CVE-2021-44693,28/03/2025,open,CVE-2021-44693,Improper Input Validation Vulnerability in Siemens industrial products,4.9,Medium,None,None,1dac9b30-4b4d-43e3-b04f-2c47428db570,PLC_3,192.168.105.130,['28:63:36:82:28:96'],None,"Controller,Read Var,Write Var",None,None,"Affected devices don’t process correctly certain special crafted packets sent to port 102/tcp, which could allow an attacker to cause a denial-of-service in the device.",Please refer to the associated Siemens advisory for specific measures for your device,1dac9b30-4b4d-43e3-b04f-2c47428db570_CVE-2021-44693_28/03/2025,CyberVision,28/03/2025,Medium,61,None
192.168.105.130,Cisco Cyber Vision,CyberVision,CyberVision-CVE-2021-44695,28/03/2025,open,CVE-2021-44695,Improper Input Validation Vulnerability in Siemens industrial products,4.9,Medium,None,None,1dac9b30-4b4d-43e3-b04f-2c47428db570,PLC_3,192.168.105.130,['28:63:36:82:28:96'],None,"Controller,Read Var,Write Var",None,None,"Affected devices don’t process correctly certain special crafted packets sent to port 102/tcp, which could allow an attacker to cause a denial-of-service in the device.",Please refer to the associated Siemens advisory for specific measures for your device,1dac9b30-4b4d-43e3-b04f-2c47428db570_CVE-2021-44695_28/03/2025,CyberVision,28/03/2025,Medium,61,None
192.168.105.130,Cisco Cyber Vision,CyberVision,CyberVision-CVE-2015-1048,28/03/2025,open,CVE-2015-1048,Web Vulnerability in SIMATIC S7-1200,4.3,Medium,None,None,1dac9b30-4b4d-43e3-b04f-2c47428db570,PLC_3,192.168.105.130,['28:63:36:82:28:96'],None,"Controller,Read Var,Write Var",None,None,The latest firmware version V4.1 of the SIMATIC S7-1200 CPU fixes one vulnerability. The vulnerability could allow an attacker to redirect users to untrusted sites under certain conditions.,Siemens provides the SIMATIC S7-1200 CPU firmware release V4.1 which fixes the vulnerability.  As a general security measure Siemens strongly recommends to protect network access to S7-1200 CPUs with appropriate mechanisms. It is advised to follow recommended security practices and to configure the environment according to operational guidelines in order to run the devices in a protected IT environment.,1dac9b30-4b4d-43e3-b04f-2c47428db570_CVE-2015-1048_28/03/2025,CyberVision,28/03/2025,Medium,61,None
10.4.0.30,Cisco Cyber Vision,CyberVision,CyberVision-CVE-2022-30260,28/03/2025,open,CVE-2022-30260,Insufficient Verification of Data Authenticity Vulnerability in Emerson DeltaV Distributed Control System,7.8,High,None,None,39c28904-0f42-4ec3-a620-93977092acda,SISCTLR-210A86,10.4.0.30,['00:22:e5:21:0a:86'],None,"Time Server,DeltaV,Controller,Read Var,Wireless IO Module,Write Var",None,None,"Firmware images are not signed and rely on insecure checksums for regular integrity checks. This could allow an attacker to push malicious firmware images, execute code, or cause a denial-of-service condition.",Emerson corrected the Firmware image verification vulnerability in Version 14.3 and mitigated it in all other versions.,39c28904-0f42-4ec3-a620-93977092acda_CVE-2022-30260_28/03/2025,CyberVision,28/03/2025,High,84,None
10.4.0.30,Cisco Cyber Vision,CyberVision,CyberVision-CVE-2022-29957,28/03/2025,open,CVE-2022-29957,Missing Authentication for Critical Function Vulnerability in Emerson DeltaV Distributed Control System,7.8,High,None,None,39c28904-0f42-4ec3-a620-93977092acda,SISCTLR-210A86,10.4.0.30,['00:22:e5:21:0a:86'],None,"Time Server,DeltaV,Controller,Read Var,Wireless IO Module,Write Var",None,None,"Several protocols, including Firmware upgrade, Plug-and-Play, Hawk services, Management, SIS communications, and multi-cast have no authentication. This could allow an attacker who has reverse-engineered communications to invoke desired functionality or cause a denial-of-service condition.",There is currently no known solution for this vulnerability,39c28904-0f42-4ec3-a620-93977092acda_CVE-2022-29957_28/03/2025,CyberVision,28/03/2025,High,84,None
